Time,Data
14:42:21,AXYZ= 0.80
14:42:21,the car stop moving
14:42:21,AXT= -2.60 AYT= 1.93 AZT= 3.24 GX= -7.79 GY= 59.18 GZ= 12.40 AXL= 0.40 AYL= -0.39 AZL= -8.57 GXYZ= 60.96
14:42:21,AXYZ= 0.56
14:42:21,the car stop moving
14:42:21,AXT= 2.27 AYT= -3.06 AZT= 3.81 GX= -8.39 GY= 113.41 GZ= 5.15 AXL= -0.33 AYL= 0.57 AZL= -8.63 GXYZ= 113.84
14:42:21,AXYZ= 0.66
14:42:21,the car stop moving
14:42:22,AXT= 1.06 AYT= -5.09 AZT= 5.20 GX= -21.93 GY= 212.71 GZ= -4.35 AXL= -0.06 AYL= 0.90 AZL= -8.37 GXYZ= 213.88
14:42:22,AXYZ= 0.90
14:42:22,the car stop moving
14:42:22,AXT= 0.16 AYT= -1.59 AZT= 1.59 GX= -21.67 GY= 250.13 GZ= -20.15 AXL= 0.02 AYL= 0.28 AZL= -8.10 GXYZ= 251.87
14:42:22,AXYZ= 0.28
14:42:22,the car stop moving
14:42:22,AXT= -1.23 AYT= -0.78 AZT= 1.45 GX= 1.88 GY= 250.13 GZ= -39.72 AXL= 0.23 AYL= 0.10 AZL= -8.28 GXYZ= 253.27
14:42:22,AXYZ= 0.25
14:42:22,the car stop moving
14:42:22,AXT= -12.85 AYT= 5.85 AZT= 14.16 GX= 19.64 GY= 250.13 GZ= -50.69 AXL= 2.06 AYL= -1.26 AZL= -8.37 GXYZ= 255.97
14:42:22,AXYZ= 2.42
14:42:22,the car acceptable speed
14:42:22,AXT= -31.62 AYT= 20.17 AZT= 38.87 GX= 68.13 GY= 250.13 GZ= -70.13 AXL= 4.75 AYL= -3.98 AZL= -6.96 GXYZ= 268.56
14:42:22,AXYZ= 6.20
14:42:22,the car high speed
14:42:22,AXT= -40.39 AYT= 22.51 AZT= 48.81 GX= 102.50 GY= 250.13 GZ= -82.26 AXL= 6.14 AYL= -4.11 AZL= -6.54 GXYZ= 282.56
14:42:22,AXYZ= 7.39
14:42:22,the car high speed
14:42:22,AXT= 39.42 AYT= 48.45 AZT= 78.95 GX= 70.73 GY= 250.13 GZ= -53.13 AXL= -6.71 AYL= -6.93 AZL= -4.90 GXYZ= 265.31
14:42:22,AXYZ= 9.65
14:42:22,the car high speed
14:42:22,AXT= 48.00 AYT= 40.14 AZT= 79.67 GX= 44.47 GY= 202.49 GZ= -26.08 AXL= -7.93 AYL= -5.59 AZL= -4.84 GXYZ= 208.95
14:42:22,AXYZ= 9.70
14:42:22,the car high speed
14:42:22,AXT= -3.64 AYT= 75.80 AZT= 76.29 GX= 47.74 GY= 34.89 GZ= -35.86 AXL= 0.24 AYL= -9.54 AZL= -2.31 GXYZ= 69.15
14:42:22,AXYZ= 9.54
14:42:22,the car high speed
14:42:22,AXT= -4.17 AYT= 74.00 AZT= 74.58 GX= 36.79 GY= -130.94 GZ= -40.53 AXL= -1.29 AYL= -9.58 AZL= -2.14 GXYZ= 141.92
14:42:22,AXYZ= 9.67
14:42:22,the car high speed
14:42:22,AXT= 9.57 AYT= 77.60 AZT= 82.18 GX= 15.11 GY= -147.50 GZ= -24.83 AXL= -2.29 AYL= -9.47 AZL= -1.99 GXYZ= 150.34
14:42:22,AXYZ= 9.74
14:42:22,the car high speed
14:42:22,AXT= -1.77 AYT= 74.73 AZT= 74.84 GX= -3.24 GY= -182.44 GZ= -6.95 AXL= -0.58 AYL= -9.49 AZL= -2.34 GXYZ= 182.60
14:42:22,AXYZ= 9.51
14:42:22,the car high speed
14:42:22,AXT= -5.66 AYT= 55.58 AZT= 56.18 GX= -31.85 GY= -213.24 GZ= 18.34 AXL= 0.24 AYL= -8.18 AZL= -5.03 GXYZ= 216.39
14:42:22,AXYZ= 8.18
14:42:22,the car high speed
14:42:23,AXT= -10.49 AYT= 40.64 AZT= 42.55 GX= -44.19 GY= -219.79 GZ= 34.85 AXL= 1.09 AYL= -6.58 AZL= -6.54 GXYZ= 226.88
14:42:23,AXYZ= 6.67
14:42:23,the car high speed
14:42:23,AXT= 0.21 AYT= 36.19 AZT= 36.19 GX= -34.70 GY= -204.26 GZ= 29.31 AXL= -0.68 AYL= -5.79 AZL= -7.04 GXYZ= 209.25
14:42:23,AXYZ= 5.83
14:42:23,the car high speed
14:42:23,AXT= 3.90 AYT= 42.75 AZT= 43.01 GX= -16.95 GY= -237.58 GZ= 10.13 AXL= -1.24 AYL= -6.60 AZL= -6.57 GXYZ= 238.40
14:42:23,AXYZ= 6.72
14:42:23,the car high speed
14:42:23,AXT= 2.82 AYT= 55.04 AZT= 55.19 GX= -5.31 GY= -250.14 GZ= -3.07 AXL= -1.05 AYL= -8.01 AZL= -5.22 GXYZ= 250.21
14:42:23,AXYZ= 8.07
14:42:23,the car high speed
14:42:23,AXT= -1.68 AYT= 64.42 AZT= 64.48 GX= 0.76 GY= -250.14 GZ= -1.31 AXL= -0.17 AYL= -8.86 AZL= -4.02 GXYZ= 250.14
14:42:23,AXYZ= 8.86
14:42:23,the car high speed
14:42:23,AXT= -4.42 AYT= 43.11 AZT= 43.45 GX= -0.09 GY= -250.14 GZ= 1.52 AXL= 0.53 AYL= -6.73 AZL= -6.90 GXYZ= 250.14
14:42:23,AXYZ= 6.75
14:42:23,the car high speed
14:42:23,AXT= 1.78 AYT= 44.68 AZT= 44.73 GX= -9.35 GY= -250.14 GZ= 1.27 AXL= -2.24 AYL= -6.81 AZL= -5.02 GXYZ= 250.32
14:42:23,AXYZ= 7.17
14:42:23,the car high speed
14:42:23,AXT= 13.75 AYT= -29.97 AZT= 146.41 GX= 60.60 GY= 106.44 GZ= 14.25 AXL= -1.54 AYL= 5.28 AZL= -9.57 GXYZ= 123.31
14:42:23,AXYZ= 5.50
14:42:23,the car high speed
14:42:23,AXT= 19.51 AYT= -70.46 AZT= 90.99 GX= 23.24 GY= 79.33 GZ= 25.90 AXL= -2.98 AYL= 9.35 AZL= -3.10 GXYZ= 86.63
14:42:23,AXYZ= 9.81
14:42:23,the car high speed
14:42:23,AXT= 4.15 AYT= -45.49 AZT= 45.79 GX= -77.33 GY= 41.79 GZ= 11.18 AXL= -0.63 AYL= 7.00 AZL= -6.78 GXYZ= 88.60
14:42:23,AXYZ= 7.03
14:42:23,the car high speed
14:42:23,AXT= -35.26 AYT= 35.26 AZT= nan GX= 73.50 GY= -250.14 GZ= 8.63 AXL= 3.66 AYL= -7.66 AZL= -4.54 GXYZ= 260.86
14:42:23,AXYZ= 8.49
14:42:23,the car high speed
14:42:23,AXT= 19.82 AYT= -2.27 AZT= 19.96 GX= -33.02 GY= 15.42 GZ= 4.35 AXL= -3.30 AYL= 0.58 AZL= -8.68 GXYZ= 36.70
14:42:23,AXYZ= 3.36
14:42:23,the car acceptable speed
14:42:23,AXT= 3.82 AYT= 0.82 AZT= 3.90 GX= -10.77 GY= 7.18 GZ= 0.56 AXL= -0.67 AYL= -0.08 AZL= -8.89 GXYZ= 12.95
14:42:23,AXYZ= 0.67
14:42:23,the car stop moving
14:42:23,AXT= -2.34 AYT= 3.03 AZT= 3.83 GX= -5.05 GY= -4.05 GZ= 1.08 AXL= 0.34 AYL= -0.56 AZL= -8.70 GXYZ= 6.56
14:42:24,AXYZ= 0.66
14:42:24,the car stop moving
14:42:24,AXT= -1.87 AYT= 2.69 AZT= 3.28 GX= -7.53 GY= 1.30 GZ= 0.57 AXL= 0.27 AYL= -0.49 AZL= -8.81 GXYZ= 7.67
14:42:24,AXYZ= 0.56
14:42:24,the car stop moving
14:42:24,AXT= -1.01 AYT= 1.02 AZT= 1.44 GX= -7.02 GY= 1.49 GZ= 0.73 AXL= 0.15 AYL= -0.19 AZL= -8.73 GXYZ= 7.22
14:42:24,AXYZ= 0.25
14:42:24,the car stop moving
14:42:24,AXT= 0.20 AYT= 2.57 AZT= 2.58 GX= -7.18 GY= 0.19 GZ= 0.78 AXL= -0.08 AYL= -0.44 AZL= -8.73 GXYZ= 7.22
14:42:24,AXYZ= 0.44
14:42:24,the car stop moving
14:42:24,AXT= -0.47 AYT= 0.59 AZT= 0.76 GX= -7.02 GY= 1.95 GZ= 0.70 AXL= 0.07 AYL= -0.11 AZL= -8.77 GXYZ= 7.32
14:42:24,AXYZ= 0.13
14:42:24,the car stop moving
14:42:24,AXT= -1.03 AYT= 3.06 AZT= 3.22 GX= -7.05 GY= -0.31 GZ= 0.66 AXL= 0.12 AYL= -0.54 AZL= -8.75 GXYZ= 7.09
14:42:24,AXYZ= 0.55
14:42:24,the car stop moving
14:42:24,AXT= -0.76 AYT= 2.17 AZT= 2.30 GX= -7.08 GY= 0.38 GZ= 0.80 AXL= 0.09 AYL= -0.39 AZL= -8.75 GXYZ= 7.13
14:42:24,AXYZ= 0.40
14:42:24,the car stop moving
14:42:24,AXT= -1.13 AYT= 2.36 AZT= 2.62 GX= -6.82 GY= 0.53 GZ= 0.65 AXL= 0.15 AYL= -0.42 AZL= -8.75 GXYZ= 6.88
14:42:24,AXYZ= 0.45
14:42:24,the car stop moving
14:42:24,AXT= -0.33 AYT= 2.40 AZT= 2.42 GX= -7.01 GY= 0.41 GZ= 0.57 AXL= 0.01 AYL= -0.42 AZL= -8.75 GXYZ= 7.04
14:42:24,AXYZ= 0.42
14:42:24,the car stop moving
14:42:24,AXT= -0.82 AYT= 2.34 AZT= 2.48 GX= -7.10 GY= 0.20 GZ= 0.64 AXL= 0.10 AYL= -0.42 AZL= -8.75 GXYZ= 7.13
14:42:24,AXYZ= 0.43
14:42:24,the car stop moving
14:42:24,AXT= -0.75 AYT= 2.31 AZT= 2.43 GX= -6.92 GY= 0.39 GZ= 0.75 AXL= 0.09 AYL= -0.41 AZL= -8.74 GXYZ= 6.97
14:42:24,AXYZ= 0.42
14:42:24,the car stop moving
14:42:24,AXT= -0.79 AYT= 1.95 AZT= 2.11 GX= -6.82 GY= 0.06 GZ= 0.68 AXL= 0.10 AYL= -0.35 AZL= -8.74 GXYZ= 6.85
14:42:24,AXYZ= 0.36
14:42:24,the car stop moving
14:42:24,AXT= -0.73 AYT= 2.27 AZT= 2.38 GX= -7.05 GY= 0.23 GZ= 0.63 AXL= 0.08 AYL= -0.40 AZL= -8.75 GXYZ= 7.09
14:42:24,AXYZ= 0.41
14:42:24,the car stop moving
14:42:24,AXT= -0.75 AYT= 1.97 AZT= 2.11 GX= -6.90 GY= -0.02 GZ= 0.71 AXL= 0.09 AYL= -0.35 AZL= -8.74 GXYZ= 6.94
14:42:24,AXYZ= 0.36
14:42:24,the car stop moving
14:42:25,AXT= -1.16 AYT= 2.53 AZT= 2.78 GX= -6.98 GY= 0.18 GZ= 0.75 AXL= 0.15 AYL= -0.45 AZL= -8.74 GXYZ= 7.03
14:42:25,AXYZ= 0.48
14:42:25,the car stop moving
14:42:25,AXT= -0.89 AYT= 2.68 AZT= 2.83 GX= -7.07 GY= 0.17 GZ= 0.71 AXL= 0.10 AYL= -0.48 AZL= -8.73 GXYZ= 7.11
14:42:25,AXYZ= 0.49
14:42:25,the car stop moving
14:42:25,AXT= -0.67 AYT= 2.18 AZT= 2.28 GX= -6.79 GY= 0.26 GZ= 0.72 AXL= 0.07 AYL= -0.39 AZL= -8.74 GXYZ= 6.84
14:42:25,AXYZ= 0.39
14:42:25,the car stop moving
14:42:25,AXT= -0.91 AYT= 2.34 AZT= 2.51 GX= -6.95 GY= 0.33 GZ= 0.81 AXL= 0.11 AYL= -0.42 AZL= -8.74 GXYZ= 7.01
14:42:25,AXYZ= 0.43
14:42:25,the car stop moving
14:42:25,AXT= -0.63 AYT= 2.80 AZT= 2.87 GX= -6.96 GY= 0.07 GZ= 0.61 AXL= 0.06 AYL= -0.49 AZL= -8.74 GXYZ= 6.99
14:42:25,AXYZ= 0.49
14:42:25,the car stop moving
14:42:25,AXT= -0.50 AYT= 2.33 AZT= 2.38 GX= -6.87 GY= 0.06 GZ= 0.68 AXL= 0.04 AYL= -0.41 AZL= -8.74 GXYZ= 6.90
14:42:25,AXYZ= 0.41
14:42:25,the car stop moving
14:42:25,AXT= -0.70 AYT= 2.03 AZT= 2.15 GX= -6.89 GY= 0.31 GZ= 0.65 AXL= 0.08 AYL= -0.36 AZL= -8.76 GXYZ= 6.93
14:42:25,AXYZ= 0.37
14:42:25,the car stop moving
14:42:25,AXT= -0.58 AYT= 2.30 AZT= 2.38 GX= -6.88 GY= -0.03 GZ= 0.69 AXL= 0.06 AYL= -0.41 AZL= -8.74 GXYZ= 6.91
14:42:25,AXYZ= 0.41
14:42:25,the car stop moving
14:42:25,AXT= -0.63 AYT= 2.90 AZT= 2.97 GX= -7.13 GY= 0.33 GZ= 0.55 AXL= 0.05 AYL= -0.51 AZL= -8.73 GXYZ= 7.16
14:42:25,AXYZ= 0.51
14:42:25,the car stop moving
14:42:25,AXT= -0.64 AYT= 2.00 AZT= 2.10 GX= -6.92 GY= 0.13 GZ= 0.82 AXL= 0.07 AYL= -0.35 AZL= -8.74 GXYZ= 6.97
14:42:25,AXYZ= 0.36
14:42:25,the car stop moving
14:42:25,AXT= -1.01 AYT= 2.00 AZT= 2.24 GX= -7.01 GY= 0.05 GZ= 0.65 AXL= 0.14 AYL= -0.36 AZL= -8.75 GXYZ= 7.04
14:42:25,AXYZ= 0.39
14:42:25,the car stop moving
14:42:25,AXT= -0.85 AYT= 2.29 AZT= 2.44 GX= -7.04 GY= 0.23 GZ= 0.72 AXL= 0.10 AYL= -0.41 AZL= -8.74 GXYZ= 7.08
14:42:25,)iQ 3.05 GX= -6.90 GY= 0.14 GZ= 0.74 AXL= 0.11 AYL= -0.51 AZL= -8.75 GXYZ= 6.94
14:42:25,"AXYZ= 0.41car stop moving"
14:42:25,GY= 0.09 GZ= 0.64 AXL= 0.10 AYL= -0.46 AZL= -8.75 GXYZ= 7.01
14:42:25,Q -0.72 AYT= 2.38 AZT= 2.49 GX= -7.04 GY= 0.37 GZ= 0.68 AXL= 0.08 AYL= -0.42 AZL= -8.75 GXYZ= 7.08
14:42:26,aQ -0.86 AYT= 3.00 AZT= 3.13 GX= -7.02 GY= 0.14 GZ= 0.66 AXL= 0.09 AYL= -0.53 AZL= -8.74 GXYZ= 7.05
14:42:26,7.15 GY= 0.1i 0.77 AXL= 0.09 AYL= -0.34 AZL= -8.76 GXYZ= 7.20
14:42:26,-1.04 AYT= 2
14:42:26,AXYZ= 0.47
14:42:26,Z= 6.98
14:42:26,= 2.47 AZT= 2.59 GX= -7.00 GY= 0.05 GZ= 0.79 AXL= 0.09 AYL= -0.44 AZL= -8.75 GXYZ= 7.04
14:42:26,41
14:42:26,GY= 0.06 GZ= 0.62 AXL= 0.05 AYL= -0.47 AZL= -8.74 GXYZ= 6.94
14:42:26,.24 GX= -7.11 GY= 0.02 GZ= 0.74 AXL= 0.10 AYL= -0.37 AZL= -8.74 GXYZ= 7.15
14:42:26,rj
14:42:26,1.12 AYT= 2.63 AZT= 2.86 GX= -6.81 GY= 0.14 GZ= 0.63 AXL= 0.14 AYL= -0.47 AZL= -8.75 GXYZ= 6.84
14:42:26,2.67 GX= -NN:e 0.11 GZ= 0.60 AXL= 0.09 AYL= -0.45 AZL= -8.74 GXYZ= 6.92
14:42:26,76 GY= 0.37 GZ= 0.83 AXL= 0.10 AYL= -0.41 AZL= -8.74 GXYZ= 6.82
14:42:26,R AXT= -1.00 AYT= 2.70 AZT= 2.88 GX= -7.13 GY= 0.25 GZ= 0.66 AXL= 0.12 AYL= -0.48 AZL= -8.74 GXYZ= 7.17
14:42:26,60 AXL= 0.08 AYL= -0.39 AZL= -8.74 GXYZ= 6.99
14:42:26,ing
14:42:26,GZ= 0.50 AX 0.09 AYL= -0.36 AZL= -8.75 GXYZ= 6.90
14:42:26,0.35 AZL= -8.75 GXYZ= 6.80
14:42:26,car stop moving
14:42:26,C!
14:42:26,LL:e 0.02 GZ= 0.59 AXL= 0.11 AYL= -0.49 AZL= -8.75 GXYZ= 7.13
14:42:26,AXYZ= 0.36
14:42:26,the car stop moving
14:42:26,AXT= -0.89 AYT= 2.29 AZT= 2.46 GX= -7.02 GY= 0.14 GZ= 0.59 AXL= 0.11 AYL= -0.41 AZL= -8.75 GXYZ= 7.05
14:42:26,AXYZ= 0.42
14:42:26,the car stop moving
14:42:26,AXT= -0.69 AYT= 2.71 AZT= 2.80 GX= -6.89 GY= 0.10 GZ= 0.72 AXL= 0.07 AYL= -0.48 AZL= -8.75 GXYZ= 6.93
14:42:26,AXYZ= 0.48
14:42:26,the car stop moving
14:42:27,AXT= -1.03 AYT= 2.57 AZT= 2.77 GX= -7.02 GY= -0.13 GZ= 0.74 AXL= 0.13 AYL= -0.46 AZL= -8.74 GXYZ= 7.06
14:42:27,AXYZ= 0.48
14:42:27,the car stop moving
14:42:27,AXT= -0.78 AYT= 2.43 AZT= 2.55 GX= -6.98 GY= 0.14 GZ= 0.74 AXL= 0.09 AYL= -0.43 AZL= -8.75 GXYZ= 7.03
14:42:27,AXYZ= 0.44
14:42:27,the car stop moving
14:42:27,AXT= -0.56 AYT= 2.34 AZT= 2.41 GX= -7.13 GY= 0.37 GZ= 0.57 AXL= 0.05 AYL= -0.41 AZL= -8.75 GXYZ= 7.16
14:42:27,AXYZ= 0.41
14:42:27,the car stop moving
14:42:27,AXT= -0.40 AYT= 2.21 AZT= 2.25 GX= -6.92 GY= 0.40 GZ= 0.76 AXL= 0.03 AYL= -0.39 AZL= -8.75 GXYZ= 6.97
14:42:27,AXYZ= 0.39
14:42:27,the car stop moving
14:42:27,AXT= -0.67 AYT= 2.56 AZT= 2.65 GX= -7.05 GY= 0.08 GZ= 0.72 AXL= 0.07 AYL= -0.45 AZL= -8.74 GXYZ= 7.08
14:42:27,AXYZ= 0.46
14:42:27,the car stop moving
14:42:27,AXT= -0.73 AYT= 2.57 AZT= 2.67 GX= -6.92 GY= 0.02 GZ= 0.55 AXL= 0.08 AYL= -0.45 AZL= -8.74 GXYZ= 6.94
14:42:27,AXYZ= 0.46
14:42:27,the car stop moving
14:42:27,AXT= -0.60 AYT= 2.49 AZT= 2.56 GX= -7.01 GY= 0.06 GZ= 0.58 AXL= 0.06 AYL= -0.44 AZL= -8.75 GXYZ= 7.03
14:42:27,AXYZ= 0.44
14:42:27,the car stop moving
14:42:27,AXT= -1.01 AYT= 2.47 AZT= 2.67 GX= -6.92 GY= 0.13 GZ= 0.54 AXL= 0.13 AYL= -0.44 AZL= -8.74 GXYZ= 6.94
14:42:27,AXYZ= 0.46
14:42:27,the car stop moving
14:42:27,AXT= -0.89 AYT= 2.63 AZT= 2.77 GX= -6.95 GY= -0.02 GZ= 0.74 AXL= 0.10 AYL= -0.47 AZL= -8.73 GXYZ= 6.99
14:42:27,AXYZ= 0.48
14:42:27,the car stop moving
14:42:27,AXT= -0.55 AYT= 2.34 AZT= 2.40 GX= -6.98 GY= 0.11 GZ= 0.64 AXL= 0.05 AYL= -0.41 AZL= -8.75 GXYZ= 7.02
14:42:27,AXYZ= 0.41
14:42:27,the car stop moving
14:42:27,AXT= -1.01 AYT= 2.29 AZT= 2.51 GX= -6.90 GY= 0.16 GZ= 0.65 AXL= 0.13 AYL= -0.41 AZL= -8.75 GXYZ= 6.93
14:42:27,AXYZ= 0.43
14:42:27,the car stop moving
14:42:27,AXT= -0.53 AYT= 1.93 AZT= 2.00 GX= -6.97 GY= 0.15 GZ= 0.68 AXL= 0.06 AYL= -0.34 AZL= -8.75 GXYZ= 7.00
14:42:27,AXYZ= 0.35
14:42:27,the car stop moving
14:42:27,AXT= -0.82 AYT= 2.62 AZT= 2.74 GX= -6.83 GY= -0.01 GZ= 0.82 AXL= 0.09 AYL= -0.46 AZL= -8.74 GXYZ= 6.88
14:42:27,AXYZ= 0.47
14:42:27,the car stop moving
14:42:27,AXT= -1.05 AYT= 2.50 AZT= 2.71 GX= -7.16 GY= 0.34 GZ= 0.81 AXL= 0.13 AYL= -0.45 AZL= -8.75 GXYZ= 7.21
14:42:27,AXYZ= 0.47
14:42:27,the car stop moving
14:42:28,AXT= -0.89 AYT= 2.12 AZT= 2.30 GX= -7.06 GY= 0.30 GZ= 0.67 AXL= 0.11 AYL= -0.38 AZL= -8.74 GXYZ= 7.10
14:42:28,AXYZ= 0.40
14:42:28,the car stop moving
14:42:28,AXT= -0.72 AYT= 1.83 AZT= 1.97 GX= -6.96 GY= 0.09 GZ= 0.73 AXL= 0.09 AYL= -0.33 AZL= -8.74 GXYZ= 7.00
14:42:28,AXYZ= 0.34
14:42:28,the car stop moving
14:42:28,AXT= -0.76 AYT= 2.31 AZT= 2.44 GX= -7.04 GY= 0.00 GZ= 0.51 AXL= 0.09 AYL= -0.41 AZL= -8.74 GXYZ= 7.06
14:42:28,AXYZ= 0.42
14:42:28,the car stop moving
14:42:28,AXT= -0.95 AYT= 2.18 AZT= 2.38 GX= -6.92 GY= 0.02 GZ= 0.53 AXL= 0.12 AYL= -0.39 AZL= -8.74 GXYZ= 6.94
14:42:28,AXYZ= 0.41
14:42:28,the car stop moving
14:42:28,AXT= -0.94 AYT= 2.39 AZT= 2.57 GX= -7.06 GY= -0.02 GZ= 0.92 AXL= 0.12 AYL= -0.43 AZL= -8.75 GXYZ= 7.12
14:42:28,AXYZ= 0.44
14:42:28,the car stop moving
14:42:28,AXT= -0.74 AYT= 2.32 AZT= 2.44 GX= -7.02 GY= 0.24 GZ= 0.48 AXL= 0.08 AYL= -0.41 AZL= -8.74 GXYZ= 7.04
14:42:28,AXYZ= 0.42
14:42:28,the car stop moving
14:42:28,AXT= -0.65 AYT= 2.19 AZT= 2.29 GX= -6.96 GY= 0.28 GZ= 0.74 AXL= 0.07 AYL= -0.39 AZL= -8.75 GXYZ= 7.01
14:42:28,AXYZ= 0.39
14:42:28,the car stop moving
14:42:28,AXT= -0.64 AYT= 2.05 AZT= 2.14 GX= -7.11 GY= 0.08 GZ= 0.69 AXL= 0.07 AYL= -0.36 AZL= -8.75 GXYZ= 7.14
14:42:28,AXYZ= 0.37
14:42:28,the car stop moving
14:42:28,AXT= -0.89 AYT= 2.66 AZT= 2.80 GX= -6.99 GY= 0.19 GZ= 0.58 AXL= 0.10 AYL= -0.47 AZL= -8.75 GXYZ= 7.02
14:42:28,AXYZ= 0.48
14:42:28,the car stop moving
14:42:28,AXT= -0.79 AYT= 2.21 AZT= 2.34 GX= -6.76 GY= 0.08 GZ= 0.59 AXL= 0.09 AYL= -0.39 AZL= -8.74 GXYZ= 6.78
14:42:28,AXYZ= 0.40
14:42:28,the car stop moving
14:42:28,AXT= -0.99 AYT= 2.87 AZT= 3.04 GX= -7.06 GY= 0.02 GZ= 0.69 AXL= 0.12 AYL= -0.51 AZL= -8.74 GXYZ= 7.09
14:42:28,AXYZ= 0.52
14:42:28,the car stop moving
14:42:28,AXT= -0.84 AYT= 2.40 AZT= 2.55 GX= -6.86 GY= 0.18 GZ= 0.64 AXL= 0.10 AYL= -0.43 AZL= -8.74 GXYZ= 6.89
14:42:28,AXYZ= 0.44
14:42:28,the car stop moving
14:42:28,AXT= -0.82 AYT= 2.33 AZT= 2.47 GX= -6.76 GY= 0.50 GZ= 0.56 AXL= 0.10 AYL= -0.41 AZL= -8.74 GXYZ= 6.80
14:42:28,AXYZ= 0.42
14:42:28,the car stop moving
14:42:28,AXT= -0.55 AYT= 2.32 AZT= 2.38 GX= -7.08 GY= 0.15 GZ= 0.71 AXL= 0.05 AYL= -0.41 AZL= -8.74 GXYZ= 7.11
14:42:28,AXYZ= 0.41
14:42:28,the car stop moving
14:42:29,AXT= -0.53 AYT= 2.66 AZT= 2.71 GX= -6.95 GY= 0.04 GZ= 0.73 AXL= 0.04 AYL= -0.46 AZL= -8.75 GXYZ= 6.98
14:42:29,AXYZ= 0.47
14:42:29,the car stop moving
14:42:29,AXT= -0.95 AYT= 2.05 AZT= 2.26 GX= -6.78 GY= 0.23 GZ= 0.71 AXL= 0.12 AYL= -0.37 AZL= -8.74 GXYZ= 6.82
14:42:29,AXYZ= 0.39
14:42:29,the car stop moving
14:42:29,AXT= -0.65 AYT= 1.93 AZT= 2.03 GX= -7.04 GY= -0.02 GZ= 0.66 AXL= 0.07 AYL= -0.34 AZL= -8.74 GXYZ= 7.07
14:42:29,AXYZ= 0.35
14:42:29,the car stop moving
14:42:29,AXT= -0.55 AYT= 2.14 AZT= 2.21 GX= -7.04 GY= 0.14 GZ= 0.43 AXL= 0.06 AYL= -0.38 AZL= -8.74 GXYZ= 7.05
14:42:29,AXYZ= 0.38
14:42:29,the car stop moving
14:42:29,AXT= -0.82 AYT= 2.03 AZT= 2.19 GX= -6.86 GY= 0.02 GZ= 0.78 AXL= 0.10 AYL= -0.36 AZL= -8.75 GXYZ= 6.91
14:42:29,AXYZ= 0.38
14:42:29,the car stop moving
14:42:29,AXT= -0.96 AYT= 2.54 AZT= 2.72 GX= -6.89 GY= 0.34 GZ= 0.69 AXL= 0.12 AYL= -0.45 AZL= -8.74 GXYZ= 6.94
14:42:29,AXYZ= 0.47
14:42:29,the car stop moving
14:42:29,AXT= -1.00 AYT= 2.43 AZT= 2.63 GX= -6.78 GY= 0.08 GZ= 0.82 AXL= 0.13 AYL= -0.43 AZL= -8.74 GXYZ= 6.83
14:42:29,AXYZ= 0.45
14:42:29,the car stop moving
14:42:29,AXT= -0.58 AYT= 1.91 AZT= 2.00 GX= -6.89 GY= 0.22 GZ= 0.62 AXL= 0.06 AYL= -0.34 AZL= -8.75 GXYZ= 6.92
14:42:29,AXYZ= 0.34
14:42:29,the car stop moving
14:42:29,AXT= -0.88 AYT= 2.34 AZT= 2.50 GX= -6.95 GY= 0.12 GZ= 0.60 AXL= 0.11 AYL= -0.42 AZL= -8.75 GXYZ= 6.97
14:42:29,AXYZ= 0.43
14:42:29,the car stop moving
14:42:29,AXT= -0.69 AYT= 3.05 AZT= 3.12 GX= -6.82 GY= 0.19 GZ= 0.71 AXL= 0.06 AYL= -0.53 AZL= -8.74 GXYZ= 6.86
14:42:29,AXYZ= 0.54
14:42:29,the car stop moving
14:42:29,AXT= -0.65 AYT= 1.79 AZT= 1.91 GX= -6.88 GY= 0.09 GZ= 0.60 AXL= 0.08 AYL= -0.32 AZL= -8.74 GXYZ= 6.90
14:42:29,AXYZ= 0.33
14:42:29,the car stop moving
14:42:29,AXT= -0.98 AYT= 2.62 AZT= 2.80 GX= -7.03 GY= 0.21 GZ= 0.85 AXL= 0.12 AYL= -0.47 AZL= -8.74 GXYZ= 7.09
14:42:29,AXYZ= 0.48
14:42:29,the car stop moving
14:42:29,AXT= -0.66 AYT= 1.97 AZT= 2.08 GX= -6.88 GY= 0.21 GZ= 0.60 AXL= 0.08 AYL= -0.35 AZL= -8.75 GXYZ= 6.91
14:42:29,AXYZ= 0.36
14:42:29,the car stop moving
14:42:30,AXT= -1.08 AYT= 2.61 AZT= 2.83 GX= -6.89 GY= 0.12 GZ= 0.69 AXL= 0.14 AYL= -0.47 AZL= -8.73 GXYZ= 6.92
14:42:30,AXYZ= 0.49
14:42:30,the car stop moving
14:42:30,AXT= -0.91 AYT= 2.76 AZT= 2.90 GX= -6.88 GY= 0.20 GZ= 0.61 AXL= 0.10 AYL= -0.49 AZL= -8.73 GXYZ= 6.91
14:42:30,AXYZ= 0.50
14:42:30,the car stop moving
14:42:30,AXT= -0.53 AYT= 2.52 AZT= 2.57 GX= -6.95 GY= 0.23 GZ= 0.69 AXL= 0.04 AYL= -0.44 AZL= -8.75 GXYZ= 6.98
14:42:30,AXYZ= 0.44
14:42:30,the car stop moving
14:42:30,AXT= -0.68 AYT= 2.24 AZT= 2.34 GX= -7.04 GY= 0.07 GZ= 0.73 AXL= 0.07 AYL= -0.40 AZL= -8.75 GXYZ= 7.08
14:42:30,AXYZ= 0.40
14:42:30,the car stop moving
